Trial,Prompt,P_Yes,P_No,Entropy,Reply
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Discretionary sector and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.1143685261818125,0.8856314738181876,0.5129537357688309,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Discretionary sector and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9173026573249612,0.08269734267503885,0.41161285566160793,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Discretionary sector and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.6076631698328917,0.3923368301671084,0.9662910410620369,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Staples sector and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.04336579876390677,0.9566342012360932,0.25751693203773307,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Staples sector and is a Mega Cap company. Will this stock underperform the median stock over the next 12 months?,0.04535258055430642,0.9546474194456936,0.2663169526209179,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Staples sector and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8539127529517043,0.14608724704829565,0.5999613941533505,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Staples sector and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.07696083569602613,0.9230391643039738,0.3913789129326161,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Staples sector and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8933094060543487,0.10669059394565118,0.48985237252467445,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Consumer Staples sector and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.4882833952958347,0.5117166047041654,0.9996038607786191,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Energy sector and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.1480471980316895,0.8519528019683106,0.6049317644988689,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Energy sector and is a Mega Cap company. Will this stock underperform the median stock over the next 12 months?,0.22815650216092537,0.7718434978390747,0.7747838043424171,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Energy sector and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9073122213606241,0.09268777863937604,0.4453782061643997,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Energy sector and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.23370635691404026,0.7662936430859597,0.7844165722939922,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Energy sector and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9390248191350352,0.06097518086496481,0.33130392114066354,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Energy sector and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.7549149868676283,0.24508501313237172,0.8033947069832642,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Financials sector and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.09268777863937604,0.9073122213606241,0.4453782061643997,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Financials sector and is a Mega Cap company. Will this stock underperform the median stock over the next 12 months?,0.12085323249047067,0.8791467675095294,0.5318084929090499,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Financials sector and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9046505351008906,0.0953494648991095,0.4540779559768024,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Financials sector and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.1561048974454574,0.8438951025545426,0.6249092613670377,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Financials sector and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9425067211996143,0.05749327880038583,0.3174127353532891,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Financials sector and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.6992544210587585,0.3007455789412415,0.882200380711832,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Health Care sector and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.0675466911396291,0.9324533088603709,0.3567009587873772,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Health Care sector and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8633916099737806,0.13660839002621938,0.5752871015408224,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Health Care sector and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.10818895456207035,0.8918110454379297,0.49442901443095644,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Health Care sector and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8976952921073469,0.10230470789265303,0.47625905917283023,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Health Care sector and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.5467381519846138,0.45326184801538616,0.9936877843203067,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Industrials sector and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.05582314113461443,0.9441768588653856,0.3106361923580894,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Industrials sector and is a Mega Cap company. Will this stock underperform the median stock over the next 12 months?,0.08269734267503885,0.9173026573249612,0.41161285566160793,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Industrials sector and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8615382094310357,0.13846179056896438,0.5801961602790209,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Industrials sector and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.07585818002124356,0.9241418199787566,0.38741437875968504,No.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Industrials sector and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9099070060380482,0.09009299396195182,0.43678014264233894,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Industrials sector and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.5039061705290805,0.4960938294709195,0.9999559737849572,Yes.
"['continent', 'sector', 'market_cap']",The stock is in Asia and is in the Information Technology sector and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.05921025074128593,0.9407897492587141,0.32430189962373673,No.
